date,route_id,trade_volume_tonnes,shipping_delay_days,freight_cost_usd,container_availability_index,port_congestion_index,fuel_cost_index,commodity_price_index,weather_disruption_score,geopolitical_risk_score,route_status,carbon_emissions_tonnes
2022-11-13,R00032,42740.55,3.68,4851.21,86.42,55.29,92.16,82.3,21.99,27.15,Normal,18139.09
2022-11-20,R00032,45795.48,1.43,4606.54,92.6,84.6,78.85,93.55,16.52,14.8,Normal,19435.6
2022-11-27,R00032,44346.76,3.9,4611.27,89.67,46.9,75.88,85.53,77.85,20.66,Normal,18820.76
2022-12-04,R00032,40718.72,2.25,4884.24,82.33,80.97,96.26,92.43,27.87,35.33,Normal,17281.02
2022-12-11,R00032,43885.88,2.11,4778.49,88.74,2.87,89.41,85.62,49.07,22.52,Normal,18625.17
2022-12-18,R00032,30248.47,8.29,4784.65,61.16,32.47,81.57,91.82,48.78,77.67,Delayed,12837.45
2022-12-25,R00032,45006.67,6.21,4993.09,91.01,81.21,98.25,82.08,23.22,17.99,Delayed,19100.83
2023-01-01,R00032,46106.9,4.65,4396.89,93.23,91.08,60.58,58.91,28.59,13.54,Normal,19567.77
2023-01-08,R00032,41522.56,5.46,4492.78,83.96,27.86,65.9,50.48,63.17,32.08,Delayed,17622.17
2023-01-15,R00032,39442.78,8.99,4479.97,79.75,94.55,60.34,55.91,21.86,40.49,Delayed,16739.52
2023-01-22,R00032,39110.15,11.45,4678.82,79.08,91.19,70.3,60.45,87.94,41.84,Delayed,16598.35
2023-01-29,R00032,47781.6,0.0,4426.85,96.62,5.45,68.78,32.75,63.69,6.77,Normal,20278.51
2023-02-05,R00032,33261.96,4.65,4369.44,67.26,43.19,58.76,65.85,25.05,65.49,Normal,14116.37
2023-02-12,R00032,39928.11,2.55,4419.03,80.74,27.95,64.86,50.93,40.76,38.53,Normal,16945.49
2023-02-19,R00032,44579.59,3.23,4408.23,90.14,1.52,63.23,57.92,12.76,19.72,Normal,18919.58
2023-02-26,R00032,25706.24,8.97,4577.32,51.98,72.63,66.84,71.82,75.16,96.04,Delayed,10909.73
2023-03-05,R00032,29215.34,7.61,4375.02,59.07,10.44,55.18,64.92,40.94,81.85,Delayed,12398.99
2023-03-12,R00032,25118.69,11.15,4569.64,50.79,98.33,63.43,54.98,86.01,98.42,Delayed,10660.37
2023-03-19,R00032,43003.34,9.35,4561.53,86.95,91.4,65.29,49.11,99.18,26.09,Delayed,18250.62
2023-03-26,R00032,30747.75,8.74,4338.05,62.17,91.83,51.21,38.85,39.88,75.65,Delayed,13049.34
2023-04-02,R00032,40015.73,9.84,4403.35,80.91,75.74,54.08,43.9,86.61,38.17,Delayed,16982.68
2023-04-09,R00032,48715.78,0.0,4142.26,98.51,18.47,49.8,61.79,8.75,2.99,Normal,20674.98
2023-04-16,R00032,27363.22,8.25,4440.06,55.33,31.23,58.65,34.25,28.37,89.34,Delayed,11612.95
2023-04-23,R00032,42973.02,8.82,4525.48,86.89,63.8,63.59,61.28,79.7,26.21,Delayed,18237.75
2023-04-30,R00032,46813.17,5.57,4519.19,94.66,13.61,67.51,47.8,95.72,10.68,Delayed,19867.51
2023-05-07,R00032,42444.74,3.72,4375.16,85.82,39.62,60.37,38.56,44.29,28.35,Normal,18013.55
2023-05-14,R00032,45362.8,4.72,4511.78,91.73,77.12,68.14,73.07,95.97,16.55,Normal,19251.97
2023-05-21,R00032,28734.52,2.71,4245.91,58.1,12.78,53.1,27.57,22.41,83.8,Normal,12194.93
2023-05-28,R00032,47950.84,5.25,4272.47,96.96,35.51,51.48,50.96,52.05,6.08,Delayed,20350.34
2023-06-04,R00032,41722.27,6.38,4418.71,84.36,89.18,59.72,29.36,89.47,31.27,Delayed,17706.93
2023-06-11,R00032,42422.23,7.57,4475.35,85.78,14.73,61.92,44.12,70.87,28.44,Delayed,18004.0
2023-06-18,R00032,45436.78,7.95,4451.69,91.87,94.23,59.84,31.05,91.07,16.25,Delayed,19283.37
2023-06-25,R00032,30843.78,6.62,4272.57,62.37,67.58,49.66,39.17,44.19,75.27,Delayed,13090.1
2023-07-02,R00032,27422.96,10.72,4502.97,55.45,86.19,59.55,52.88,80.14,89.1,Delayed,11638.3
2023-07-09,R00032,39177.32,7.69,4351.15,79.22,75.38,53.48,34.73,87.55,41.56,Delayed,16626.85
2023-07-16,R00032,33330.44,8.45,4514.36,67.4,77.85,63.35,49.01,70.84,65.21,Delayed,14145.44
2023-07-23,R00032,47836.27,3.07,4384.09,96.73,58.96,61.83,59.68,57.28,6.55,Normal,20301.71
2023-07-30,R00032,41275.09,2.48,4274.39,83.46,7.74,55.3,44.5,45.45,33.08,Normal,17517.15
2023-08-06,R00032,35475.47,4.79,4352.44,71.73,9.81,57.43,47.76,87.56,56.53,Normal,15055.79
2023-08-13,R00032,47745.37,0.0,4215.76,96.54,6.23,54.7,45.4,29.97,6.91,Normal,20263.14
2023-08-20,R00032,26398.63,10.31,4496.79,53.38,84.69,59.69,39.62,46.98,93.24,Delayed,11203.58
2023-08-27,R00032,35861.56,5.85,4483.83,72.51,84.0,64.78,70.03,4.81,54.97,Delayed,15219.65
2023-09-03,R00032,45938.27,1.45,4250.32,92.89,7.7,55.07,54.79,8.63,14.22,Normal,19496.2
2023-09-10,R00032,37438.26,7.66,4486.12,75.7,83.87,62.52,49.84,61.64,48.6,Delayed,15888.8
2023-09-17,R00032,36571.22,4.22,4339.9,73.95,14.37,57.35,43.51,58.32,52.1,Normal,15520.83
2023-09-24,R00032,47949.92,2.13,4278.27,96.96,67.17,56.04,38.18,83.67,6.09,Normal,20349.95
2023-10-01,R00032,38098.86,10.96,4506.46,77.04,25.74,59.46,42.33,95.88,45.93,Delayed,16169.16
2023-10-08,R00032,42162.82,4.68,4311.15,85.25,28.23,54.82,42.11,84.48,29.49,Normal,17893.9
2023-10-15,R00032,33722.3,6.48,4383.22,68.19,75.99,57.23,51.28,22.27,63.62,Delayed,14311.74
2023-10-22,R00032,29149.94,4.82,4301.73,58.94,53.74,54.01,35.75,40.6,82.12,Normal,12371.23
2023-10-29,R00032,34543.54,6.28,4568.07,69.85,21.74,69.82,59.2,89.25,60.3,Delayed,14660.28
2023-11-05,R00032,40135.18,4.34,4384.56,81.15,16.13,60.18,46.04,34.14,37.69,Normal,17033.37
2023-11-12,R00032,24813.52,7.16,4385.83,50.17,49.4,56.5,43.87,4.18,99.65,Delayed,10530.86
2023-11-19,R00032,43718.32,8.43,4479.85,88.4,76.81,61.07,43.16,58.71,23.2,Delayed,18554.06
2023-11-26,R00032,39947.89,8.85,4463.74,80.78,48.32,59.44,41.21,54.97,38.45,Delayed,16953.88
2023-12-03,R00032,27250.8,8.99,4458.52,55.1,91.93,58.9,43.45,38.04,89.8,Delayed,11565.24
2023-12-10,R00032,34440.82,8.21,4505.49,69.64,6.43,63.07,41.5,97.37,60.72,Delayed,14616.69
2023-12-17,R00032,32575.83,6.09,4473.74,65.87,39.84,63.79,54.28,29.46,68.26,Delayed,13825.18
2023-12-24,R00032,34769.47,7.96,4414.64,70.31,10.21,57.35,39.27,87.51,59.39,Delayed,14756.16
2023-12-31,R00032,31797.84,5.98,4371.53,64.3,72.75,57.12,43.19,26.54,71.41,Delayed,13495.0
2024-01-07,R00032,45506.68,7.52,4556.88,92.02,49.44,67.42,77.96,97.58,15.97,Delayed,19313.04
2024-01-14,R00032,33159.58,10.08,4433.31,67.05,55.86,55.76,47.32,85.09,65.9,Delayed,14072.93
2024-01-21,R00032,32939.3,2.1,4341.54,66.6,1.61,60.29,69.78,96.34,66.79,Normal,13979.44
2024-01-28,R00032,46608.02,2.44,4596.92,94.24,72.59,76.86,78.02,29.87,11.51,Normal,19780.45
2024-02-04,R00032,44443.85,3.0,4632.17,89.87,32.13,78.46,79.81,22.93,20.27,Normal,18861.97
2024-02-11,R00032,27017.76,3.83,4485.39,54.63,30.69,67.57,54.92,11.82,90.74,Normal,11466.34
2024-02-18,R00032,29405.68,6.02,4600.36,59.46,51.94,72.32,88.31,54.63,81.08,Delayed,12479.77
2024-02-25,R00032,46714.36,6.87,4594.35,94.46,75.25,70.79,75.88,13.44,11.08,Delayed,19825.58
2024-03-03,R00032,32028.9,8.37,4863.11,64.76,77.75,86.7,75.21,30.56,70.47,Delayed,13593.06
2024-03-10,R00032,41915.06,7.89,4684.5,84.75,49.66,75.44,63.96,62.55,30.49,Delayed,17788.75
2024-03-17,R00032,24874.88,8.98,4598.76,50.3,11.9,68.26,55.88,48.71,99.4,Delayed,10556.9
2024-03-24,R00032,34703.99,5.47,4457.27,70.17,2.71,63.51,57.22,91.09,59.65,Delayed,14728.37
2024-03-31,R00032,47953.83,2.12,4333.97,96.96,43.75,59.76,52.68,85.39,6.07,Normal,20351.61
2024-04-07,R00032,43018.62,5.55,4558.65,86.99,66.61,70.17,60.13,88.71,26.03,Delayed,18257.1
2024-04-14,R00032,27807.89,10.41,4573.14,56.23,50.87,64.65,47.0,80.53,87.54,Delayed,11801.67
2024-04-21,R00032,34213.87,8.04,4468.41,69.18,60.25,60.82,66.13,11.53,61.64,Delayed,14520.37
2024-04-28,R00032,34373.54,9.03,4555.02,69.5,18.39,65.28,72.81,81.58,60.99,Delayed,14588.13
2024-05-05,R00032,30069.37,7.12,4479.26,60.8,19.11,62.78,81.73,45.08,78.4,Delayed,12761.44
2024-05-12,R00032,49299.08,4.39,4663.46,99.68,53.35,78.7,67.86,8.98,0.63,Normal,20922.53
2024-05-19,R00032,34122.41,6.87,4643.69,69.0,16.32,74.07,63.58,93.03,62.01,Delayed,14481.55
2024-05-26,R00032,30492.77,2.12,4471.88,61.66,68.06,68.95,68.31,5.55,76.68,Normal,12941.13
2024-06-02,R00032,37557.03,2.9,4615.79,75.94,29.32,77.51,81.09,54.93,48.12,Normal,15939.2
2024-06-09,R00032,35853.97,8.44,4605.7,72.5,11.14,69.44,65.18,87.06,55.0,Delayed,15216.43
2024-06-16,R00032,39642.91,4.8,4452.01,80.16,79.57,64.05,64.7,33.67,39.68,Normal,16824.45
2024-06-23,R00032,41517.42,8.87,4739.06,83.95,70.02,77.76,81.92,61.88,32.1,Delayed,17619.99
2024-06-30,R00032,35006.37,5.8,4592.68,70.78,46.84,72.1,81.95,44.18,58.43,Delayed,14856.7
2024-07-07,R00032,34659.01,5.24,4445.47,70.08,7.05,63.04,67.38,78.16,59.84,Delayed,14709.29
2024-07-14,R00032,46775.89,5.7,4527.72,94.58,25.77,67.91,70.45,68.4,10.83,Delayed,19851.69
2024-07-21,R00032,34855.66,7.51,4504.97,70.48,72.18,63.97,55.85,17.22,59.04,Delayed,14792.74
2024-07-28,R00032,25577.7,8.98,4490.58,51.72,20.62,61.05,52.04,45.14,96.56,Delayed,10855.18
2024-08-04,R00032,43958.6,6.37,4637.42,88.89,92.68,74.33,66.87,37.75,22.23,Delayed,18656.03
2024-08-11,R00032,24952.04,10.76,4810.1,50.45,12.39,79.98,49.2,94.38,99.09,Delayed,10589.65
2024-08-18,R00032,35492.63,1.87,4347.01,71.77,9.33,60.96,58.43,20.27,56.46,Normal,15063.07
2024-08-25,R00032,29765.01,13.24,4743.58,60.19,94.61,72.24,61.85,69.78,79.63,Disrupted,12632.27
2024-09-01,R00032,42057.61,10.22,4578.46,85.04,89.79,65.26,73.19,88.62,29.92,Delayed,17849.25
2024-09-08,R00032,33233.7,7.34,4535.05,67.2,48.44,66.2,72.52,12.16,65.6,Delayed,14104.38
2024-09-15,R00032,48163.9,2.09,4420.82,97.39,63.89,65.59,79.78,29.05,5.22,Normal,20440.76
2024-09-22,R00032,34045.41,8.53,4526.22,68.84,65.65,64.03,69.55,68.23,62.32,Delayed,14448.87
2024-09-29,R00032,39204.37,9.53,4625.06,79.27,66.88,69.28,64.03,25.72,41.45,Delayed,16638.34
2024-10-06,R00032,47910.55,6.35,4485.54,96.88,99.48,64.22,62.46,37.02,6.25,Delayed,20333.24
2024-10-13,R00032,25176.75,11.39,4681.38,50.91,24.03,70.56,81.88,73.0,98.18,Delayed,10685.01
2024-10-20,R00032,25606.37,9.37,4613.33,51.78,88.04,68.71,59.42,20.29,96.45,Delayed,10867.34
2024-10-27,R00032,32894.51,9.11,4591.85,66.51,85.1,67.63,55.56,53.89,66.97,Delayed,13960.43
2024-11-03,R00032,40482.83,7.82,4508.26,81.86,89.13,63.78,43.26,77.93,36.28,Delayed,17180.92
2024-11-10,R00032,41151.18,6.2,4504.42,83.21,28.84,65.68,60.83,45.36,33.58,Delayed,17464.56
2024-11-17,R00032,32778.14,5.75,4610.45,66.28,73.16,73.34,72.88,37.89,67.44,Delayed,13911.04
2024-11-24,R00032,35765.47,5.51,4583.57,72.32,67.18,71.88,70.22,55.52,55.36,Delayed,15178.87
2024-12-01,R00032,25245.34,11.21,4570.18,51.05,29.85,63.38,59.94,78.13,97.91,Delayed,10714.12
2024-12-08,R00032,37945.2,3.99,4518.49,76.73,1.3,69.57,61.63,38.62,46.55,Normal,16103.94
2024-12-15,R00032,38353.71,3.9,4573.09,77.55,10.8,73.32,68.95,10.22,44.89,Normal,16277.31
2024-12-22,R00032,26360.13,9.81,4482.48,53.3,60.46,59.4,41.95,22.55,93.4,Delayed,11187.24
2024-12-29,R00032,24812.35,7.79,4632.77,50.17,65.87,72.12,62.62,89.06,99.66,Delayed,10530.36
2025-01-05,R00032,44007.36,5.5,4355.48,88.98,11.94,56.69,40.7,34.93,22.03,Delayed,18676.72
2025-01-12,R00032,29682.78,0.0,4337.99,60.02,21.43,62.85,40.93,17.3,79.96,Normal,12597.37
2025-01-19,R00032,29784.74,8.2,4402.01,60.23,32.93,56.18,23.35,68.29,79.55,Delayed,12640.64
2025-01-26,R00032,25503.54,9.33,4346.38,51.57,86.18,50.98,27.0,59.59,96.86,Delayed,10823.7
2025-02-02,R00032,27931.38,7.47,4322.49,56.48,62.88,51.86,30.51,34.1,87.04,Delayed,11854.08
2025-02-09,R00032,34370.67,9.7,4492.74,69.5,89.95,60.24,36.39,98.28,61.0,Delayed,14586.91
2025-02-16,R00032,32252.91,6.32,4441.17,65.22,22.62,61.3,43.8,1.03,69.57,Delayed,13688.14
2025-02-23,R00032,45904.64,0.0,4227.38,92.82,54.87,55.48,45.46,5.56,14.36,Normal,19481.93
2025-03-02,R00032,36765.73,4.24,4427.96,74.34,48.93,63.19,43.45,10.55,51.32,Normal,15603.37
2025-03-09,R00032,47454.99,4.23,4255.24,95.96,65.76,51.69,48.43,73.58,8.09,Normal,20139.9
2025-03-16,R00032,37170.77,8.17,4453.71,75.16,41.48,59.67,54.6,5.88,49.68,Delayed,15775.27
2025-03-23,R00032,46558.26,7.14,4347.17,94.14,71.8,53.94,39.11,48.19,11.71,Delayed,19759.32
2025-03-30,R00032,49225.73,0.82,4262.76,99.54,61.93,56.74,16.93,74.19,0.93,Normal,20891.4
2025-04-06,R00032,25287.95,5.17,4402.2,51.13,5.51,60.24,41.82,25.35,97.73,Delayed,10732.21
2025-04-13,R00032,47125.21,0.11,4232.91,95.29,45.82,55.7,46.29,27.98,9.42,Normal,19999.94
2025-04-20,R00032,37861.01,6.93,4404.96,76.56,52.49,58.08,45.21,34.54,46.89,Delayed,16068.21
2025-04-27,R00032,35894.57,4.62,4463.11,72.58,62.64,65.03,49.2,41.08,54.84,Normal,15233.65
2025-05-04,R00032,38450.17,1.8,4287.91,77.75,3.67,57.12,55.34,15.6,44.5,Normal,16318.25
2025-05-11,R00032,39007.59,3.3,4423.9,78.87,88.22,64.18,64.79,17.48,42.25,Normal,16554.82
2025-05-18,R00032,40322.36,8.0,4370.54,81.53,81.62,54.35,31.69,25.93,36.93,Delayed,17112.81
2025-05-25,R00032,46512.08,0.0,4334.94,94.05,32.35,62.65,68.63,9.54,11.9,Normal,19739.73
2025-06-01,R00032,25111.19,7.41,4551.45,50.78,6.53,67.21,57.8,82.03,98.45,Delayed,10657.19
2025-06-08,R00032,48143.33,8.24,4274.72,97.35,66.64,47.64,41.92,79.55,5.3,Delayed,20432.03
2025-06-15,R00032,32841.8,5.8,4351.52,66.41,40.84,56.02,45.27,33.84,67.19,Delayed,13938.06
2025-06-22,R00032,43615.07,9.76,4533.69,88.19,91.94,62.89,40.45,92.23,23.62,Delayed,18510.24
2025-06-29,R00032,30013.29,5.66,4393.09,60.69,18.57,58.98,42.56,10.38,78.62,Delayed,12737.64
2025-07-06,R00032,36236.68,7.48,4472.58,73.27,5.64,61.86,53.74,56.23,53.46,Delayed,15378.85
2025-07-13,R00032,44468.4,2.74,4304.79,89.92,18.73,56.98,33.61,60.64,20.17,Normal,18872.39
2025-07-20,R00032,49086.33,6.9,4439.6,99.25,63.45,60.43,48.95,74.27,1.49,Delayed,20832.24
2025-07-27,R00032,37355.36,4.4,4371.58,75.53,2.8,59.22,27.8,53.25,48.93,Normal,15853.61
2025-08-03,R00032,31225.23,4.92,4481.09,63.14,45.28,65.84,37.89,4.52,73.72,Normal,13251.99
2025-08-10,R00032,45756.58,1.3,4340.29,92.52,39.35,61.27,27.57,19.9,14.96,Normal,19419.09
2025-08-17,R00032,39256.56,8.51,4490.63,79.38,13.45,61.69,43.35,27.19,41.24,Delayed,16660.48
2025-08-24,R00032,27961.1,5.79,4380.15,56.54,10.39,57.94,49.74,75.66,86.92,Delayed,11866.69
2025-08-31,R00032,40070.12,7.74,4413.42,81.02,10.79,57.56,44.31,69.97,37.95,Delayed,17005.76
2025-09-07,R00032,48836.2,0.0,4262.76,98.75,6.15,57.84,34.79,14.98,2.5,Normal,20726.08
2025-09-14,R00032,48945.92,6.85,4461.88,98.97,61.88,61.97,37.12,86.74,2.06,Delayed,20772.65
2025-09-21,R00032,35440.36,6.26,4388.86,71.66,7.09,57.9,51.95,64.98,56.68,Delayed,15040.89
2025-09-28,R00032,42809.15,4.02,4397.25,86.56,75.9,61.45,38.05,45.29,26.88,Normal,18168.2
2025-10-05,R00032,25050.12,9.75,4645.77,50.65,26.23,70.38,51.5,70.87,98.7,Delayed,10631.27
2025-10-12,R00032,32106.49,9.91,4558.75,64.92,50.77,64.36,70.54,92.59,70.16,Delayed,13626.0
2025-10-19,R00032,46450.93,6.64,4403.51,93.93,30.86,58.37,39.97,81.36,12.15,Delayed,19713.77
2025-10-26,R00032,37839.87,2.94,4444.0,76.51,64.42,66.01,39.04,12.36,46.97,Normal,16059.24
2025-11-02,R00032,43567.82,5.28,4370.12,88.1,32.42,57.96,41.12,70.46,23.81,Delayed,18490.18
2025-11-09,R00032,34543.94,8.95,4321.36,69.85,51.17,49.81,20.99,0.81,60.3,Delayed,14660.45
2025-11-16,R00032,26661.34,11.1,4441.5,53.91,68.83,54.96,47.38,59.21,92.18,Delayed,11315.07
2025-11-23,R00032,34903.77,7.68,4308.39,70.58,58.12,50.65,32.24,96.59,58.85,Delayed,14813.16
2025-11-30,R00032,30859.05,4.53,4359.48,62.4,35.98,58.24,53.99,7.22,75.2,Normal,13096.58
2025-12-07,R00032,27405.26,8.1,4458.55,55.41,26.76,60.09,33.16,59.55,89.17,Delayed,11630.79
2025-12-14,R00032,25288.36,4.49,4510.66,51.13,84.09,68.38,57.0,4.31,97.73,Normal,10732.38
2025-12-21,R00032,45575.18,6.57,4451.18,92.15,40.86,61.63,50.29,89.12,15.69,Delayed,19342.11
2025-12-28,R00032,46183.43,3.82,4355.15,93.38,5.99,58.9,52.91,97.4,13.23,Normal,19600.25
2026-01-04,R00032,39889.86,6.38,4485.08,80.66,17.18,64.15,46.68,82.11,38.68,Delayed,16929.26
2026-01-11,R00032,35006.42,4.61,4221.51,70.78,59.59,48.94,35.94,5.98,58.43,Normal,14856.73
2026-01-18,R00032,33583.22,5.29,4418.73,67.91,9.99,61.18,59.46,94.91,64.19,Delayed,14252.72
2026-01-25,R00032,46746.37,4.53,4443.57,94.52,28.68,63.85,63.04,63.02,10.95,Normal,19839.16
2026-02-01,R00032,41617.48,1.17,4207.79,84.15,62.33,52.61,31.02,45.58,31.7,Normal,17662.46
2026-02-08,R00032,41423.94,8.24,4545.73,83.76,59.59,65.72,48.75,93.94,32.48,Delayed,17580.32
2026-02-15,R00032,25211.37,9.73,4515.13,50.98,57.75,61.69,51.02,21.71,98.04,Delayed,10699.71
2026-02-22,R00032,34872.51,7.93,4422.68,70.51,80.41,57.92,45.72,53.02,58.97,Delayed,14799.89
2026-03-01,R00032,32470.51,9.6,4534.71,65.66,42.14,63.16,37.76,58.47,68.69,Delayed,13780.49
2026-03-08,R00032,42949.03,6.47,4594.83,86.84,49.13,71.35,77.22,92.24,26.31,Delayed,18227.57
2026-03-15,R00032,37024.88,6.21,4432.98,74.87,70.42,60.91,27.22,44.97,50.27,Delayed,15713.36
2026-03-22,R00032,30556.65,7.68,4467.32,61.79,84.09,61.24,36.49,18.37,76.43,Delayed,12968.24
2026-03-29,R00032,26363.47,4.56,4351.95,53.31,10.62,57.7,35.24,8.37,93.38,Normal,11188.66
2026-04-05,R00032,24783.73,14.91,4529.56,50.11,97.3,55.75,56.52,97.27,99.77,Disrupted,10518.21
2026-04-12,R00032,33356.72,5.74,4472.24,67.45,53.28,64.15,42.04,37.98,65.1,Delayed,14156.59
2026-04-19,R00032,28816.16,7.77,4386.33,58.27,35.74,55.72,43.29,32.73,83.47,Delayed,12229.58
2026-04-26,R00032,30115.94,9.3,4486.61,60.9,57.89,60.36,36.55,47.77,78.21,Delayed,12781.2
2026-05-03,R00032,39863.7,4.83,4355.97,80.61,47.15,57.61,51.82,15.38,38.79,Normal,16918.15
2026-05-10,R00032,26675.41,7.48,4480.72,53.94,48.24,62.39,57.86,81.59,92.12,Delayed,11321.05
2026-05-17,R00032,33134.82,3.9,4398.17,67.0,4.97,61.67,63.74,58.65,66.0,Normal,14062.42
2026-05-24,R00032,40637.2,6.86,4510.25,82.17,26.25,65.19,45.75,76.67,35.66,Delayed,17246.43
2026-05-31,R00032,37148.18,10.8,4472.94,75.12,56.02,57.45,36.2,62.77,49.77,Delayed,15765.69
2026-06-07,R00032,31072.23,7.263,6135.528,69.81,37.23,58.65,51.41,3.02,85.38,Delayed,14652.28
2026-06-14,R00032,42674.373,6.898500000000001,6053.515999999999,95.88,69.94,55.11,57.41,36.18,33.25,Delayed,20123.34
2026-06-21,R00032,34049.232,7.1685,6115.396,76.5,15.92,57.78,44.47,36.22,72.0,Delayed,16056.1
2026-06-28,R00032,27528.759,10.476,6270.306,61.85,16.42,61.89,71.09,84.45,100.0,Delayed,12981.34
2026-07-05,R00032,33897.501000000004,8.181,6262.396,76.16,81.93,63.78,31.37,57.79,72.68,Delayed,15984.55
2026-07-12,R00032,34675.434,7.668,6075.523999999999,77.91,64.46,55.39,52.52,61.01,69.19,Delayed,16351.4
2026-07-19,R00032,41300.622,11.8665,6350.834,92.79,86.61,64.35,50.96,45.5,39.42,Delayed,19475.54
2026-07-26,R00032,33288.75,6.696000000000001,6294.441999999999,74.79,8.82,66.78,69.46,66.96,75.42,Delayed,15697.5
2026-08-02,R00032,39853.53,0.0,6056.6939999999995,89.54,12.73,62.07,64.41,4.09,45.92,Normal,18793.15
2026-08-09,R00032,24319.107,10.665000000000001,6431.585999999999,54.64,76.08,69.38,29.81,68.1,100.0,Delayed,11467.81
2026-08-16,R00032,33148.566,4.711500000000001,6029.799999999999,74.48,25.97,56.13,31.21,60.72,76.05,Normal,15631.39
2026-08-23,R00032,30138.633,9.369000000000002,6077.021999999999,67.71,31.93,53.78,53.93,41.67,89.57,Delayed,14212.04
2026-08-30,R00032,42381.369000000006,4.968000000000001,5929.476,95.22,82.08,51.11,26.45,9.2,34.56,Normal,19985.17
2026-09-06,R00032,31642.875,12.744,6434.638,71.09,86.6,67.48,57.83,77.45,82.82,Disrupted,14921.37
2026-09-13,R00032,37047.672000000006,9.207,6272.882,83.24,29.26,63.27,66.01,90.5,58.53,Delayed,17470.04
2026-09-20,R00032,43352.64,0.43200000000000005,6016.5,97.4,0.79,59.72,26.49,7.07,30.2,Normal,20443.18
2026-09-27,R00032,33669.045000000006,2.9970000000000003,6104.741999999999,75.64,22.04,61.4,57.38,48.93,73.71000000000001,Normal,15876.83
2026-10-04,R00032,37320.048,14.337,6192.326,83.85,39.32,54.37,29.62,44.83,57.31,Disrupted,17598.47
2026-10-11,R00032,35669.988,7.2225,6419.994,80.14,21.1,72.23,60.86,32.31,64.72,Delayed,16820.38
2026-10-18,R00032,39647.439,10.0305,6234.815999999999,89.08,91.07,60.65,68.12,72.51,46.85,Delayed,18695.97
2026-10-25,R00032,22983.903,12.892500000000002,6292.173999999999,51.64,30.37,60.55,25.05,24.84,100.0,Disrupted,10838.19
2026-11-01,R00032,39930.03,10.3275,6303.556,89.71,88.55,63.63,41.88,81.37,45.58,Delayed,18829.23
2026-11-08,R00032,33081.75,9.3015,6256.684,74.33,59.25,62.41,39.55,51.77,76.35,Delayed,15599.88
2026-11-15,R00032,37557.477,15.052500000000002,6348.929999999999,84.38,70.93,61.12,33.16,93.88,56.239999999999995,Disrupted,17710.44
2026-11-22,R00032,25630.857,9.0045,6117.076,57.59,89.85,56.05,43.99,53.12,100.0,Delayed,12086.37
2026-11-29,R00032,34669.935000000005,3.9285000000000005,6144.347999999999,77.89,17.17,62.36,55.75,10.64,69.21000000000001,Normal,16348.8
2026-12-06,R00032,29316.789,11.475000000000001,6449.015999999999,65.87,17.18,69.41,58.21,71.66,93.27,Delayed,13824.5
2026-12-13,R00032,23933.034,9.274500000000002,6346.998,53.77,87.29,66.73,66.13,48.62,100.0,Delayed,11285.76
2026-12-20,R00032,30869.316,9.801,6383.958,69.35,36.95,67.97,49.78,38.5,86.28999999999999,Delayed,14556.6
2026-12-27,R00032,26903.943,5.386500000000001,6071.338,60.45,47.65,57.44,38.72,41.17,100.0,Delayed,12686.7
2015-01-04,R00033,24462.76,8.42,3534.53,68.91,11.48,62.48,19.2,14.87,62.18,Delayed,7426.89
2015-01-11,R00033,23921.42,8.2,3482.38,67.38,46.1,59.31,35.05,69.04,65.23,Delayed,7262.54
2015-01-18,R00033,26690.5,6.75,3512.33,75.18,62.74,63.24,74.22,35.38,49.63,Delayed,8103.24
2015-01-25,R00033,20753.89,4.99,3542.87,58.46,10.43,67.62,68.59,26.59,83.08,Normal,6300.88
2015-02-01,R00033,18864.87,10.71,3525.53,53.14,4.81,58.83,28.98,86.48,93.72,Delayed,5727.37
2015-02-08,R00033,32796.95,6.06,3432.4,92.39,42.24,58.83,42.49,83.23,15.23,Delayed,9957.16
2015-02-15,R00033,25836.07,9.69,3641.03,72.78,88.84,67.9,50.8,0.15,54.44,Delayed,7843.83
2015-02-22,R00033,25416.2,8.16,3549.56,71.59,99.35,63.84,53.16,32.78,56.81,Delayed,7716.36
2015-03-01,R00033,30196.57,0.0,3293.59,85.06,17.29,57.65,39.04,7.11,29.88,Normal,9167.68
2015-03-08,R00033,30845.33,4.86,3466.63,86.89,82.43,62.71,41.85,75.44,26.22,Normal,9364.64
2015-03-15,R00033,20230.28,2.19,3337.91,56.99,14.22,57.68,47.54,4.73,86.03,Normal,6141.91
2015-03-22,R00033,21240.76,7.49,3443.6,59.83,21.83,57.67,40.16,98.68,80.33,Delayed,6448.69
2015-03-29,R00033,23424.99,6.54,3477.73,65.99,14.06,61.21,44.95,99.97,68.03,Delayed,7111.83
2015-04-05,R00033,32794.37,1.88,3222.89,92.38,35.78,50.43,14.7,3.84,15.24,Normal,9956.37
2015-04-12,R00033,31370.98,6.73,3333.99,88.37,89.77,51.38,30.58,36.35,23.26,Delayed,9524.23
2015-04-19,R00033,18696.84,7.04,3427.46,52.67,21.43,57.19,37.89,37.98,94.67,Delayed,5676.36
2015-04-26,R00033,33206.74,1.81,3289.12,93.54,5.47,54.94,33.64,58.04,12.92,Normal,10081.57
2015-05-03,R00033,29052.98,10.83,3568.99,81.84,54.72,61.57,53.93,44.81,36.32,Delayed,8820.48
