event_id,date,event_type,severity,affected_region,duration_days,risk_increase
E005770,2020-11-15 00:00:00,Diplomatic Crisis,9,Middle East,255,46.0
E005771,2022-02-23 00:00:00,Export Restriction,4,South America,200,13.7
E005772,2025-12-09 00:00:00,Political Unrest,3,South America,163,8.56
E005773,2015-04-28 00:00:00,Political Unrest,2,North America,284,5.82
E005774,2019-03-07 00:00:00,Maritime Conflict,6,South America,96,14.07
E005775,2025-01-28 00:00:00,Port Strike,3,Asia,198,10.53
E005776,2026-05-14 00:00:00,Diplomatic Crisis,3,Africa,256,6.02
E005777,2025-01-03 00:00:00,Diplomatic Crisis,8,Asia,96,23.61
E005778,2017-06-06 00:00:00,Political Unrest,7,Europe,141,41.27
E005779,2015-06-10 00:00:00,Terrorism,5,North America,208,15.82
E005780,2020-05-31 00:00:00,Cyber Attack,4,North America,170,11.15
E005781,2018-04-21 00:00:00,Export Restriction,9,South America,190,43.79
E005782,2016-12-01 00:00:00,Border Conflict,5,Europe,56,17.06
E005783,2015-01-11 00:00:00,Political Unrest,8,Europe,108,21.0
E005784,2025-05-20 00:00:00,Diplomatic Crisis,7,North America,51,32.77
E005785,2015-10-12 00:00:00,Political Unrest,3,Africa,106,17.06
E005786,2017-10-26 00:00:00,Border Conflict,10,North America,362,43.46
E005787,2015-09-25 00:00:00,Diplomatic Crisis,9,Middle East,70,19.1
E005788,2016-04-14 00:00:00,Political Unrest,8,North America,359,31.01
E005789,2020-08-22 00:00:00,Diplomatic Crisis,1,Middle East,333,3.4
E005790,2024-08-04 00:00:00,War,9,South America,71,45.39
E005791,2021-04-03 00:00:00,Maritime Conflict,6,Africa,91,13.69
E005792,2022-09-09 00:00:00,Political Unrest,4,Asia,211,22.41
E005793,2025-03-08 00:00:00,Export Restriction,4,North America,143,15.24
E005794,2024-01-07 00:00:00,Political Unrest,10,Africa,135,34.96
E005795,2024-08-25 00:00:00,Cyber Attack,6,Europe,58,28.23
E005796,2020-02-11 00:00:00,Political Unrest,9,Asia,288,26.13
E005797,2019-05-18 00:00:00,Port Strike,6,South America,44,21.63
E005798,2020-04-06 00:00:00,Diplomatic Crisis,6,Asia,259,18.58
E005799,2021-06-24 00:00:00,Terrorism,8,South America,45,17.28
E005800,2018-05-28 00:00:00,War,8,Africa,111,43.54
E005801,2024-08-02 00:00:00,War,10,South America,68,26.67
E005802,2026-02-03 00:00:00,Port Strike,7,Africa,72,22.8
E005803,2021-04-02 00:00:00,Maritime Conflict,9,Africa,106,19.86
E005804,2016-06-07 00:00:00,Maritime Conflict,10,South America,349,32.7
E005805,2015-11-18 00:00:00,Export Restriction,7,Africa,278,15.47
E005806,2023-02-28 00:00:00,Port Strike,9,Europe,267,25.93
E005807,2015-11-26 00:00:00,Cyber Attack,2,Africa,106,4.5
E005808,2016-02-17 00:00:00,Political Unrest,5,North America,256,28.52
E005809,2021-03-25 00:00:00,Border Conflict,9,Middle East,263,22.22
E005810,2016-10-16 00:00:00,Export Restriction,10,Middle East,187,38.45
E005811,2024-01-12 00:00:00,Maritime Conflict,4,South America,49,22.23
E005812,2017-11-30 00:00:00,Port Strike,9,Africa,56,40.62
E005813,2026-04-25 00:00:00,Export Restriction,6,Europe,33,19.38
E005814,2015-09-06 00:00:00,Export Restriction,5,Africa,23,23.16
E005815,2016-05-14 00:00:00,Cyber Attack,8,Europe,187,41.16
E005816,2025-04-03 00:00:00,Political Unrest,3,Asia,118,10.14
E005817,2026-09-10 00:00:00,Terrorism,5,South America,323,25.24
E005818,2026-12-13 00:00:00,Export Restriction,10,Africa,230,23.06
E005819,2020-10-23 00:00:00,Border Conflict,10,Middle East,16,39.38
E005820,2025-03-15 00:00:00,Port Strike,6,Africa,324,14.42
E005821,2017-09-22 00:00:00,Maritime Conflict,2,South America,211,10.09
E005822,2015-06-05 00:00:00,War,8,Europe,57,28.25
E005823,2020-10-17 00:00:00,Cyber Attack,1,Asia,61,2.99
E005824,2022-11-28 00:00:00,War,8,North America,116,25.58
E005825,2026-11-26 00:00:00,Trade Sanction,8,Middle East,342,40.48
E005826,2018-02-17 00:00:00,Cyber Attack,1,Asia,309,4.44
E005827,2015-03-09 00:00:00,Political Unrest,10,Middle East,188,24.88
E005828,2020-08-19 00:00:00,Border Conflict,9,Asia,25,46.75
E005829,2024-05-01 00:00:00,Political Unrest,2,Europe,183,5.46
E005830,2021-09-28 00:00:00,Trade Sanction,2,North America,316,5.74
E005831,2024-12-22 00:00:00,Export Restriction,2,Africa,292,5.39
E005832,2026-08-08 00:00:00,Trade Sanction,8,South America,114,26.42
E005833,2018-04-22 00:00:00,Political Unrest,9,Europe,302,33.96
E005834,2021-08-21 00:00:00,Border Conflict,9,South America,74,22.53
E005835,2020-09-25 00:00:00,Maritime Conflict,3,Europe,64,13.25
E005836,2017-11-13 00:00:00,Trade Sanction,4,Middle East,122,19.03
E005837,2024-12-27 00:00:00,Political Unrest,7,South America,180,30.23
E005838,2023-11-13 00:00:00,Political Unrest,7,Africa,316,24.19
E005839,2026-10-06 00:00:00,Trade Sanction,9,Europe,42,43.4
E005840,2024-05-03 00:00:00,Trade Sanction,5,Europe,27,10.19
E005841,2025-08-04 00:00:00,Border Conflict,1,Asia,104,3.07
E005842,2019-12-29 00:00:00,Political Unrest,2,Middle East,321,4.12
E005843,2017-09-22 00:00:00,Trade Sanction,7,Europe,160,29.62
E005844,2026-11-25 00:00:00,Cyber Attack,7,Africa,195,39.02
E005845,2024-11-10 00:00:00,War,2,South America,113,10.01
E005846,2019-08-26 00:00:00,Port Strike,7,North America,339,20.84
E005847,2023-08-23 00:00:00,Cyber Attack,5,Europe,268,28.01
E005848,2017-03-02 00:00:00,Border Conflict,8,South America,341,44.34
E005849,2019-11-10 00:00:00,War,3,Middle East,184,16.97
E005850,2016-01-19 00:00:00,War,10,Asia,255,44.61
E005851,2019-06-28 00:00:00,Trade Sanction,1,Middle East,322,3.53
E005852,2020-11-29 00:00:00,Diplomatic Crisis,5,Africa,249,14.48
E005853,2020-06-17 00:00:00,Political Unrest,9,Asia,228,30.85
E005854,2026-02-20 00:00:00,Export Restriction,6,Europe,180,27.48
E005855,2020-08-06 00:00:00,Political Unrest,9,South America,207,33.3
E005856,2022-07-15 00:00:00,Maritime Conflict,9,Asia,353,32.24
E005857,2023-10-22 00:00:00,Maritime Conflict,2,Asia,294,4.64
E005858,2026-10-19 00:00:00,Cyber Attack,4,North America,172,22.4
E005859,2017-09-09 00:00:00,Trade Sanction,4,South America,295,13.06
E005860,2025-06-30 00:00:00,Cyber Attack,2,Africa,307,8.62
E005861,2021-05-12 00:00:00,Export Restriction,7,Europe,353,39.87
E005862,2015-10-04 00:00:00,Export Restriction,7,Middle East,119,32.26
E005863,2017-06-02 00:00:00,Trade Sanction,8,South America,52,32.65
E005864,2026-11-23 00:00:00,Port Strike,5,South America,213,26.55
E005865,2022-08-15 00:00:00,Cyber Attack,6,Europe,161,34.78
E005866,2025-02-26 00:00:00,Export Restriction,9,North America,71,20.17
E005867,2016-04-01 00:00:00,Diplomatic Crisis,2,Europe,135,9.26
E005868,2015-12-16 00:00:00,Export Restriction,5,Asia,115,25.48
E005869,2020-08-03 00:00:00,Cyber Attack,6,Middle East,72,33.03
E005870,2015-04-08 00:00:00,Export Restriction,7,South America,102,39.06
E005871,2021-09-21 00:00:00,Political Unrest,7,Africa,210,28.67
E005872,2022-07-11 00:00:00,Diplomatic Crisis,9,Asia,133,48.27
E005873,2026-08-01 00:00:00,Political Unrest,8,Africa,205,25.12
E005874,2019-05-26 00:00:00,Trade Sanction,9,South America,292,27.93
E005875,2021-08-24 00:00:00,Maritime Conflict,5,North America,333,28.53
E005876,2026-03-16 00:00:00,Trade Sanction,1,Middle East,55,5.77
E005877,2025-03-12 00:00:00,Border Conflict,7,North America,279,37.75
E005878,2025-10-07 00:00:00,Border Conflict,5,Europe,226,15.48
E005879,2015-12-20 00:00:00,Trade Sanction,9,North America,328,39.81
E005880,2020-05-13 00:00:00,Terrorism,6,South America,70,30.51
E005881,2015-06-17 00:00:00,Trade Sanction,3,Middle East,179,14.73
E005882,2023-03-26 00:00:00,Trade Sanction,1,South America,193,4.03
E005883,2018-05-01 00:00:00,Political Unrest,4,South America,188,19.28
E005884,2025-03-20 00:00:00,Diplomatic Crisis,6,Asia,309,16.28
E005885,2023-04-07 00:00:00,Cyber Attack,1,North America,174,4.56
E005886,2015-10-24 00:00:00,War,8,Middle East,249,38.33
E005887,2018-12-28 00:00:00,Export Restriction,4,North America,200,13.95
E005888,2015-04-06 00:00:00,Port Strike,1,Asia,210,5.11
E005889,2019-03-23 00:00:00,Maritime Conflict,4,South America,325,18.36
E005890,2025-06-07 00:00:00,Export Restriction,2,Middle East,203,10.11
E005891,2025-10-26 00:00:00,Border Conflict,3,South America,356,6.83
E005892,2017-01-23 00:00:00,Cyber Attack,6,Africa,206,33.75
E005893,2016-02-13 00:00:00,Cyber Attack,6,Europe,291,22.67
E005894,2026-06-03 00:00:00,Port Strike,9,Europe,272,39.16
E005895,2018-06-05 00:00:00,Maritime Conflict,5,Africa,174,23.34
E005896,2025-08-30 00:00:00,Maritime Conflict,8,Asia,248,19.85
E005897,2018-01-16 00:00:00,War,6,Middle East,361,35.32
E005898,2025-10-21 00:00:00,Maritime Conflict,4,Asia,151,18.57
E005899,2024-12-29 00:00:00,Port Strike,3,Europe,55,6.88
E005900,2018-08-03 00:00:00,Cyber Attack,8,Asia,217,34.5
E005901,2024-08-30 00:00:00,Political Unrest,2,Asia,83,11.09
E005902,2023-07-17 00:00:00,Maritime Conflict,3,Africa,288,16.47
E005903,2021-10-23 00:00:00,Terrorism,10,Asia,235,28.46
E005904,2017-01-09 00:00:00,Diplomatic Crisis,10,North America,109,41.85
E005905,2020-07-27 00:00:00,Diplomatic Crisis,9,Asia,168,53.08
E005906,2024-05-13 00:00:00,Cyber Attack,2,Asia,209,10.46
E005907,2023-03-19 00:00:00,Diplomatic Crisis,2,Africa,120,10.39
E005908,2026-05-12 00:00:00,Export Restriction,3,Asia,115,11.38
E005909,2022-11-27 00:00:00,War,5,North America,220,16.49
E005910,2020-04-15 00:00:00,Terrorism,7,North America,224,29.75
E005911,2026-06-27 00:00:00,Diplomatic Crisis,4,South America,321,8.03
E005912,2019-12-12 00:00:00,Trade Sanction,6,Europe,337,33.87
E005913,2017-10-21 00:00:00,Maritime Conflict,5,Middle East,96,27.02
E005914,2020-10-17 00:00:00,Border Conflict,7,South America,306,36.91
E005915,2021-09-20 00:00:00,Diplomatic Crisis,4,Asia,177,22.91
E005916,2016-06-12 00:00:00,Border Conflict,9,South America,225,29.29
E005917,2020-07-28 00:00:00,Export Restriction,3,Europe,350,15.92
E005918,2016-07-13 00:00:00,Terrorism,9,South America,338,19.78
E005919,2023-06-09 00:00:00,Port Strike,7,North America,153,18.96
E005920,2020-10-18 00:00:00,Border Conflict,8,North America,327,32.31
E005921,2015-11-15 00:00:00,Maritime Conflict,2,Asia,42,10.31
E005922,2023-06-19 00:00:00,Export Restriction,10,Europe,27,53.1
E005923,2022-09-15 00:00:00,Diplomatic Crisis,5,Europe,286,11.7
E005924,2020-05-14 00:00:00,Border Conflict,3,Middle East,149,16.16
E005925,2018-12-29 00:00:00,Port Strike,1,Asia,225,3.55
E005926,2017-07-08 00:00:00,Export Restriction,3,Africa,229,17.88
E005927,2025-06-07 00:00:00,Terrorism,1,South America,190,3.44
E005928,2025-09-25 00:00:00,Political Unrest,8,Middle East,256,25.78
E005929,2024-01-16 00:00:00,Political Unrest,10,Asia,18,31.64
E005930,2020-06-20 00:00:00,Terrorism,9,Asia,32,52.11
E005931,2023-11-17 00:00:00,Terrorism,4,Middle East,214,13.87
E005932,2026-11-17 00:00:00,War,2,Middle East,292,9.34
E005933,2024-05-10 00:00:00,Terrorism,1,Europe,130,3.6
E005934,2019-09-21 00:00:00,War,8,Africa,75,22.05
E005935,2016-09-11 00:00:00,Political Unrest,5,Europe,361,11.07
E005936,2019-03-18 00:00:00,Border Conflict,6,North America,77,24.22
E005937,2020-08-02 00:00:00,Export Restriction,7,Africa,179,23.31
E005938,2024-04-11 00:00:00,Export Restriction,1,Middle East,131,3.33
E005939,2017-10-23 00:00:00,Terrorism,8,Africa,95,44.82
E005940,2022-07-10 00:00:00,Port Strike,10,Europe,9,20.01
E005941,2016-10-03 00:00:00,Diplomatic Crisis,5,Africa,119,27.82
E005942,2015-02-27 00:00:00,Diplomatic Crisis,1,Africa,194,3.22
E005943,2015-04-18 00:00:00,Diplomatic Crisis,1,Europe,158,4.77
E005944,2026-04-15 00:00:00,Political Unrest,7,Middle East,217,29.05
E005945,2024-11-09 00:00:00,War,10,Middle East,236,37.72
E005946,2024-02-03 00:00:00,Terrorism,10,Asia,155,40.7
E005947,2023-05-21 00:00:00,Political Unrest,2,Europe,306,11.12
E005948,2024-09-17 00:00:00,Terrorism,6,South America,79,27.17
E005949,2020-07-12 00:00:00,Trade Sanction,1,South America,240,3.86
E005950,2020-01-07 00:00:00,Terrorism,3,Middle East,153,14.59
E005951,2017-01-22 00:00:00,Terrorism,7,Asia,47,20.69
E005952,2025-05-23 00:00:00,Border Conflict,8,Asia,27,25.55
E005953,2021-08-25 00:00:00,Political Unrest,4,Africa,189,15.69
E005954,2026-08-25 00:00:00,Terrorism,4,Middle East,312,18.34
E005955,2021-07-04 00:00:00,Port Strike,1,Africa,349,5.45
E005956,2018-02-07 00:00:00,Maritime Conflict,7,North America,356,40.23
E005957,2021-01-09 00:00:00,Border Conflict,4,North America,58,17.95
E005958,2025-09-14 00:00:00,War,6,South America,230,21.95
E005959,2024-02-28 00:00:00,Diplomatic Crisis,2,South America,98,6.09
E005960,2023-07-19 00:00:00,Export Restriction,8,Middle East,279,44.23
E005961,2019-11-28 00:00:00,Political Unrest,6,South America,190,24.02
E005962,2021-01-28 00:00:00,Export Restriction,9,Africa,228,31.32
E005963,2019-05-18 00:00:00,Border Conflict,7,South America,173,32.32
E005964,2025-11-29 00:00:00,Terrorism,7,Middle East,222,32.49
E005965,2023-10-30 00:00:00,Maritime Conflict,9,Middle East,120,44.84
E005966,2018-11-26 00:00:00,Port Strike,6,Africa,337,20.29
E005967,2021-06-21 00:00:00,Political Unrest,5,Europe,42,29.81
E005968,2026-06-17 00:00:00,Export Restriction,4,North America,226,9.41
E005969,2025-02-26 00:00:00,Export Restriction,10,South America,272,50.28
E005970,2023-06-25 00:00:00,Diplomatic Crisis,5,Asia,106,13.71
E005971,2025-03-05 00:00:00,Maritime Conflict,10,Middle East,357,31.33
E005972,2025-06-17 00:00:00,Export Restriction,1,Africa,303,2.67
E005973,2023-08-18 00:00:00,Cyber Attack,5,North America,265,24.89
E005974,2015-01-18 00:00:00,Trade Sanction,5,Africa,127,28.0
E005975,2021-11-02 00:00:00,Terrorism,9,South America,133,50.49
E005976,2021-02-09 00:00:00,Cyber Attack,9,South America,326,35.83
E005977,2025-04-29 00:00:00,Export Restriction,8,Asia,197,37.7
E005978,2024-08-13 00:00:00,Export Restriction,3,North America,127,15.11
E005979,2023-06-27 00:00:00,Trade Sanction,6,Europe,308,16.27
E005980,2022-04-23 00:00:00,War,10,Asia,52,31.45
E005981,2021-07-11 00:00:00,Maritime Conflict,3,Asia,203,12.73
E005982,2024-07-30 00:00:00,Export Restriction,7,North America,281,39.42
E005983,2022-05-23 00:00:00,Cyber Attack,10,Asia,117,25.9
E005984,2024-01-08 00:00:00,Trade Sanction,10,Africa,18,51.29
E005985,2023-03-26 00:00:00,Border Conflict,7,Europe,105,28.47
E005986,2017-01-27 00:00:00,Trade Sanction,10,Europe,102,22.86
E005987,2019-12-13 00:00:00,Export Restriction,8,North America,96,26.53
E005988,2022-02-08 00:00:00,War,2,Africa,83,10.17
E005989,2025-10-17 00:00:00,War,10,North America,115,20.57
E005990,2017-08-31 00:00:00,Border Conflict,3,Asia,72,14.34
E005991,2016-07-23 00:00:00,Trade Sanction,10,Asia,350,33.53
E005992,2016-01-23 00:00:00,Maritime Conflict,2,Europe,253,9.53
E005993,2025-07-11 00:00:00,Political Unrest,3,Middle East,217,13.09
E005994,2022-01-30 00:00:00,Export Restriction,2,Europe,124,5.97
E005995,2026-03-11 00:00:00,Border Conflict,4,Asia,211,10.43
E005996,2017-02-07 00:00:00,Maritime Conflict,8,North America,41,24.54
E005997,2018-10-21 00:00:00,Border Conflict,4,South America,198,14.7
E005998,2019-07-28 00:00:00,Diplomatic Crisis,10,South America,173,52.25
E005999,2022-11-09 00:00:00,Export Restriction,1,Middle East,57,3.68
E006000,2021-02-04 00:00:00,Terrorism,4,Africa,238,18.1
E006001,2019-03-23 00:00:00,Political Unrest,1,South America,129,2.71
E006002,2019-03-15 00:00:00,Port Strike,5,North America,71,21.59
E006003,2017-05-10 00:00:00,Port Strike,8,Asia,23,22.76
E006004,2016-01-16 00:00:00,Maritime Conflict,9,Middle East,252,41.38
E006005,2024-05-10 00:00:00,Border Conflict,5,Asia,209,22.87
E006006,2022-08-27 00:00:00,Border Conflict,9,Europe,145,41.86
E006007,2018-10-15 00:00:00,Cyber Attack,1,Europe,85,3.15
E006008,2021-10-08 00:00:00,Port Strike,7,Middle East,348,36.89
E006009,2015-05-15 00:00:00,Trade Sanction,7,Middle East,104,25.4
E006010,2025-05-02 00:00:00,Port Strike,7,North America,54,17.73
E006011,2025-09-05 00:00:00,Border Conflict,4,South America,18,16.94
E006012,2018-03-04 00:00:00,War,2,Middle East,89,9.84
E006013,2021-02-13 00:00:00,Port Strike,7,Europe,261,28.59
E006014,2019-06-02 00:00:00,Political Unrest,5,Asia,181,21.77
E006015,2019-01-04 00:00:00,Port Strike,4,South America,145,17.5
E006016,2023-06-28 00:00:00,Cyber Attack,2,Africa,250,11.39
E006017,2018-10-11 00:00:00,Maritime Conflict,1,Asia,24,2.64
E006018,2017-10-07 00:00:00,War,9,North America,110,45.31
E006019,2021-04-20 00:00:00,Diplomatic Crisis,9,Middle East,230,30.8
E006020,2026-03-29 00:00:00,Diplomatic Crisis,9,Africa,153,34.23
E006021,2019-03-22 00:00:00,Export Restriction,3,Europe,320,12.51
E006022,2021-10-02 00:00:00,Political Unrest,2,Europe,318,8.39
E006023,2021-11-28 00:00:00,Export Restriction,8,North America,123,43.9
E006024,2015-01-21 00:00:00,Political Unrest,5,North America,179,29.73
E006025,2015-07-25 00:00:00,Port Strike,5,Africa,125,15.61
E006026,2018-01-03 00:00:00,Terrorism,2,North America,51,11.73
E006027,2019-07-21 00:00:00,Political Unrest,7,Europe,24,23.1
E006028,2018-09-05 00:00:00,Cyber Attack,10,North America,209,49.65
E006029,2017-08-01 00:00:00,Trade Sanction,1,Asia,172,3.56
E006030,2015-12-17 00:00:00,Political Unrest,7,Asia,130,39.33
E006031,2020-06-12 00:00:00,Maritime Conflict,10,Africa,354,25.81
E006032,2023-07-07 00:00:00,War,10,Europe,28,40.86
E006033,2022-05-18 00:00:00,Export Restriction,8,Asia,113,18.0
E006034,2018-10-13 00:00:00,Cyber Attack,2,South America,217,5.59
E006035,2016-01-11 00:00:00,Export Restriction,9,South America,207,41.23
E006036,2019-03-14 00:00:00,Terrorism,6,Europe,60,28.57
E006037,2023-12-24 00:00:00,Export Restriction,10,Asia,92,30.42
E006038,2015-05-19 00:00:00,Trade Sanction,6,Asia,316,14.03
E006039,2018-08-30 00:00:00,Cyber Attack,10,South America,191,40.64
E006040,2022-11-18 00:00:00,Terrorism,3,South America,277,9.29
E006041,2019-07-07 00:00:00,War,4,Asia,63,19.62
E006042,2026-06-04 00:00:00,Border Conflict,5,Asia,130,13.37
E006043,2025-12-16 00:00:00,Diplomatic Crisis,9,North America,325,18.7
E006044,2021-11-01 00:00:00,Political Unrest,10,Europe,260,21.91
E006045,2016-03-22 00:00:00,Export Restriction,7,Middle East,158,26.27
E006046,2018-11-02 00:00:00,Political Unrest,10,Africa,268,28.38
E006047,2016-01-27 00:00:00,War,4,South America,230,21.06
E006048,2026-04-02 00:00:00,Maritime Conflict,3,Asia,136,16.81
E006049,2026-01-20 00:00:00,Maritime Conflict,8,Europe,205,23.91
E006050,2017-03-02 00:00:00,Export Restriction,5,North America,57,22.89
E006051,2025-11-03 00:00:00,Cyber Attack,5,Europe,59,10.69
E006052,2026-06-05 00:00:00,Border Conflict,6,South America,31,27.96
E006053,2025-10-05 00:00:00,Political Unrest,4,North America,45,9.2
E006054,2016-10-05 00:00:00,Maritime Conflict,5,Africa,7,25.22
E006055,2024-07-01 00:00:00,War,8,Asia,88,46.95
E006056,2022-11-11 00:00:00,Trade Sanction,5,North America,134,16.42
E006057,2016-05-06 00:00:00,Terrorism,8,Asia,7,45.1
E006058,2025-03-11 00:00:00,Maritime Conflict,3,Europe,195,15.62
E006059,2020-09-03 00:00:00,Political Unrest,8,Europe,31,45.47
E006060,2026-01-25 00:00:00,War,10,Middle East,186,56.14
E006061,2025-12-16 00:00:00,Export Restriction,1,North America,253,2.1
E006062,2022-01-22 00:00:00,Trade Sanction,5,South America,249,24.99
E006063,2026-09-03 00:00:00,Trade Sanction,1,Africa,248,4.87
E006064,2021-11-07 00:00:00,Trade Sanction,7,Asia,199,20.77
E006065,2018-05-23 00:00:00,Political Unrest,1,Europe,341,4.65
E006066,2022-07-27 00:00:00,Border Conflict,5,South America,183,18.48
E006067,2025-09-06 00:00:00,Border Conflict,4,North America,169,22.56
E006068,2024-08-10 00:00:00,Maritime Conflict,6,Africa,177,24.19
E006069,2015-04-02 00:00:00,Diplomatic Crisis,7,South America,225,15.6
E006070,2016-11-30 00:00:00,Border Conflict,4,Asia,174,9.89
E006071,2024-07-22 00:00:00,Trade Sanction,2,Middle East,121,4.58
E006072,2026-04-22 00:00:00,Cyber Attack,4,South America,203,10.02
E006073,2018-05-22 00:00:00,Maritime Conflict,5,South America,339,26.08
E006074,2015-06-15 00:00:00,Maritime Conflict,9,Asia,231,43.4
E006075,2019-08-27 00:00:00,Border Conflict,6,North America,246,15.49
E006076,2019-08-15 00:00:00,Diplomatic Crisis,3,Africa,103,16.48
E006077,2016-05-17 00:00:00,Trade Sanction,1,North America,71,2.57
